model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,elw,0.8,0.06875,0.25,0.008311302407655985,0.005074665744623452,0.0032366366630325327
GBM,elw,0.8,0.06875,0.28750000000000003,0.014998879572702517,0.005074665744623452,0.009924213828079065
GBM,elw,0.8,0.06875,0.32500000000000007,0.018493959252971592,0.005074665744623452,0.01341929350834814
GBM,elw,0.8,0.06875,0.36250000000000004,0.036448429497206725,0.005074665744623452,0.03137376375258327
GBM,elw,0.8,0.06875,0.4,0.05205581030172235,0.005074665744623452,0.0469811445570989
GBM,elw,0.8,0.075,0.1,0.000449329962741718,0.005074665744623452,-0.004625335781881734
GBM,elw,0.8,0.075,0.1375,0.0011541630625133692,0.005074665744623452,-0.003920502682110083
GBM,elw,0.8,0.075,0.17500000000000002,0.002010237377515489,0.005074665744623452,-0.003064428367107963
GBM,elw,0.8,0.075,0.21250000000000002,0.005316090713532562,0.005074665744623452,0.0002414249689091097
GBM,elw,0.8,0.075,0.25,0.01126707951024164,0.005074665744623452,0.006192413765618188
GBM,elw,0.8,0.075,0.28750000000000003,0.013422444709709103,0.005074665744623452,0.00834777896508565
GBM,elw,0.8,0.075,0.32500000000000007,0.027123733468624067,0.005074665744623452,0.022049067724000615
GBM,elw,0.8,0.075,0.36250000000000004,0.036663234977500014,0.005074665744623452,0.03158856923287656
GBM,elw,0.8,0.075,0.4,0.05514763093998365,0.005074665744623452,0.0500729651953602
